Single
3648
Scan 0,   
3621, 72.0
3622, 72.0
3623, 74.0
3624, 74.0
3625, 70.0
3626, 70.0
3627, 71.0
3628, 77.0
3629, 74.0
3630, 74.0
3631, 75.0
3632, 74.0
3633, 76.0
3634, 72.0
3635, 70.0
3636, 74.0
3637, 74.0
3638, 77.0
3639, 72.0
3640, 72.0
3641, 72.0
3642, 71.0
3643, 70.0
3644, 77.0
3645, 74.0
3646, 76.0
3647,  1.0

